id,file,setCode,number,promoGrouping,rarity,bordered_empirical,ok,reason,axis_x,sym_score,area,cx,cy,top_y,bot_y,left_x,right_x,bbox_cx,polarity,txt_ok,txt_reason,txt_top,txt_bot,txt_mid
9-164,images/9-164.jpg,9,164,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.3216,2009.1556,1993.2386
9-165,images/9-165.jpg,9,165,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8352,2009.2675,1993.0514
9-166,images/9-166.jpg,9,166,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.15,2009.2607,1993.2053
9-167,images/9-167.jpg,9,167,,Uncommon,True,True,,733.506,0.9987,5277,733.478,1968.204,1928,2008,695,772,733.5,bright,True,,1976.7963,2009.2646,1993.0305
9-168,images/9-168.jpg,9,168,,Rare,True,True,,733.616,0.9925,4129,733.747,1980.135,1929,2007,686,782,734.0,bright,True,,1977.0405,2009.2521,1993.1463
9-169,images/9-169.jpg,9,169,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0944,2009.1968,1993.1456
9-17,images/9-17.jpg,9,17,,Uncommon,True,True,,733.524,0.9979,5277,733.48,1968.254,1928,2008,695,772,733.5,bright,True,,1976.7489,2009.2557,1993.0023
9-170,images/9-170.jpg,9,170,,Uncommon,True,False,no-core-component,,,,,,,,,,,,False,text-too-thin,,,
9-171,images/9-171.jpg,9,171,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7575,2009.2582,1993.0078
9-172,images/9-172.jpg,9,172,,Super Rare,True,True,,733.591,0.9939,3453,733.67,1967.873,1930,2008,694,773,733.5,bright,True,,1976.799,2009.3317,1993.0654
9-173,images/9-173.jpg,9,173,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.797,2009.2132,1993.0051
9-174,images/9-174.jpg,9,174,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.8359,2009.1809,1993.0084
9-175,images/9-175.jpg,9,175,,Legendary,True,True,,733.48,0.995,6661,733.56,1970.252,1920,2012,683,783,733.0,bright,True,,1976.7097,2009.2005,1992.9551
9-176,images/9-176.jpg,9,176,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.7978,2009.2576,1993.0277
9-177,images/9-177.jpg,9,177,,Legendary,True,True,,733.481,0.9953,6661,733.566,1970.245,1920,2012,683,783,733.0,bright,True,,1976.6982,2009.1745,1992.9363
9-178,images/9-178.jpg,9,178,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7994,2009.2092,1993.0043
9-179,images/9-179.jpg,9,179,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7913,2009.2052,1992.9983
9-18,images/9-18.jpg,9,18,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9547,2009.2505,1993.1026
9-180,images/9-180.jpg,9,180,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9399,2009.2505,1993.0952
9-181,images/9-181.jpg,9,181,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.913,2009.2754,1993.0942
9-182,images/9-182.jpg,9,182,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9554,2009.3581,1993.1568
9-183,images/9-183.jpg,9,183,,Common,True,True,,733.562,0.9851,4491,733.631,1968.126,1930,2005,696,771,733.5,bright,True,,1976.9464,2009.2546,1993.1005
9-184,images/9-184.jpg,9,184,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1106,2009.1665,1993.1385
9-185,images/9-185.jpg,9,185,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8228,2009.2368,1993.0298
9-186,images/9-186.jpg,9,186,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0313,2009.2489,1993.1401
9-187,images/9-187.jpg,9,187,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8032,2009.2121,1993.0076
9-188,images/9-188.jpg,9,188,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.9736,2009.2271,1993.1004
9-189,images/9-189.jpg,9,189,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9914,2009.1966,1993.094
9-19,images/9-19.jpg,9,19,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9856,2009.2079,1993.0968
9-190,images/9-190.jpg,9,190,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9775,2009.191,1993.0843
9-191,images/9-191.jpg,9,191,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9666,2009.2179,1993.0923
9-192,images/9-192.jpg,9,192,,Rare,True,True,,733.616,0.9925,4129,733.737,1980.13,1929,2007,686,782,734.0,bright,True,,1976.9503,2009.3367,1993.1435
9-193,images/9-193.jpg,9,193,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9479,2009.2265,1993.0872
9-194,images/9-194.jpg,9,194,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0529,2009.1671,1993.11
9-195,images/9-195.jpg,9,195,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8139,2009.2238,1993.0189
9-196,images/9-196.jpg,9,196,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0911,2009.1892,1993.1402
9-197,images/9-197.jpg,9,197,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7929,2009.1902,1992.9916
9-198,images/9-198.jpg,9,198,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.996,2009.1907,1993.0933
9-199,images/9-199.jpg,9,199,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0597,2009.1315,1993.0956
9-2,images/9-2.jpg,9,2,,Super Rare,True,True,,733.552,0.9939,3471,733.631,1966.986,1929,2007,694,774,734.0,bright,True,,1976.9064,2009.4094,1993.1579
9-2-P3,images/9-2-P3.jpg,9,2,P3,Special,True,True,,724.042,0.8799,5297,727.453,1967.559,1925,2011,689,778,733.5,bright,True,,1976.8256,2009.2399,1993.0328
9-20,images/9-20.jpg,9,20,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9504,2009.3588,1993.1546
9-200,images/9-200.jpg,9,200,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9868,2009.3208,1993.1538
9-201,images/9-201.jpg,9,201,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9462,2009.3617,1993.1539
9-202,images/9-202.jpg,9,202,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0173,2009.3927,1993.205
9-203,images/9-203.jpg,9,203,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9834,2009.3249,1993.1542
9-204,images/9-204.jpg,9,204,,Uncommon,True,True,,732.75,0.674,546,732.681,1867.436,1856,1888,723,750,736.5,dark,False,text-too-thin,,,
9-205,images/9-205.jpg,9,205,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.8581,2009.316,1993.0871
9-206,images/9-206.jpg,9,206,,Epic,False,True,,733.049,0.9937,6653,733.138,1960.847,1918,2014,682,784,733.0,bright,True,,1977.0839,2009.3232,1993.2036
9-207,images/9-207.jpg,9,207,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.8412,2009.2842,1993.0627
9-208,images/9-208.jpg,9,208,,Epic,False,True,,733.054,0.9935,6654,733.138,1960.852,1918,2014,682,784,733.0,bright,True,,1977.0128,2009.3128,1993.1628
9-209,images/9-209.jpg,9,209,,Epic,False,True,,733.057,0.9937,6653,733.142,1960.847,1918,2014,682,784,733.0,bright,True,,1976.9828,2009.3136,1993.1482
9-21,images/9-21.jpg,9,21,,Common,True,True,,733.585,0.9851,4495,733.64,1968.034,1930,2005,696,771,733.5,bright,True,,1976.9034,2009.4055,1993.1544
9-210,images/9-210.jpg,9,210,,Epic,False,True,,733.057,0.9937,6653,733.142,1960.847,1918,2014,682,784,733.0,bright,True,,1976.9452,2009.3642,1993.1547
9-211,images/9-211.jpg,9,211,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9021,2009.3993,1993.1507
9-212,images/9-212.jpg,9,212,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9636,2009.4355,1993.1996
9-213,images/9-213.jpg,9,213,,Epic,True,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9423,2009.3645,1993.1534
9-214,images/9-214.jpg,9,214,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1977.0497,2009.3136,1993.1816
9-215,images/9-215.jpg,9,215,,Epic,True,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.81,2009.3531,1993.0816
9-216,images/9-216.jpg,9,216,,Epic,False,True,,733.057,0.9937,6653,733.142,1960.847,1918,2014,682,784,733.0,bright,True,,1976.9968,2009.3757,1993.1862
9-217,images/9-217.jpg,9,217,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.8008,2009.3241,1993.0625
9-218,images/9-218.jpg,9,218,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9568,2009.3588,1993.1578
9-219,images/9-219.jpg,9,219,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9531,2009.3446,1993.1488
9-22,images/9-22.jpg,9,22,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9898,2009.4323,1993.2111
9-220,images/9-220.jpg,9,220,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1977.0022,2009.3985,1993.2003
9-221,images/9-221.jpg,9,221,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1976.9681,2009.4368,1993.2025
9-222,images/9-222.jpg,9,222,,Epic,False,True,,733.052,0.9938,6652,733.14,1960.853,1918,2014,682,784,733.0,bright,True,,1977.06,2009.453,1993.2565
9-223,images/9-223.jpg,9,223,,Enchanted,False,False,no-symmetry-peak,,0.8565,17233,721.493,1925.751,1871,2016,554,843,698.5,bright,True,,1977.2506,2009.3811,1993.3158
9-224,images/9-224.jpg,9,224,,Enchanted,False,False,no-symmetry-peak,,0.514,11710,707.309,1939.746,1871,2015,578,800,689.0,bright,True,,1977.31,2009.3748,1993.3424
9-225,images/9-225.jpg,9,225,,Enchanted,False,False,no-symmetry-peak,,0.4995,11732,760.164,1989.272,1917,2031,672,913,792.5,bright,True,,1976.974,2009.4064,1993.1902
9-226,images/9-226.jpg,9,226,,Enchanted,False,True,,733.974,0.9885,6968,733.849,1966.88,1917,2016,690,778,734.0,bright,True,,1977.2636,2009.3833,1993.3235
9-227,images/9-227.jpg,9,227,,Enchanted,False,True,,734.173,0.9832,7039,734.413,1966.02,1916,2016,690,782,736.0,bright,True,,1976.8714,2009.3818,1993.1266
9-228,images/9-228.jpg,9,228,,Enchanted,False,True,,733.823,0.9892,6782,733.755,1966.269,1917,2015,690,778,734.0,bright,True,,1977.1694,2009.3851,1993.2773
9-229,images/9-229.jpg,9,229,,Enchanted,False,True,,733.431,0.9844,6552,733.446,1966.072,1918,2015,690,777,733.5,bright,True,,1977.0235,2009.4038,1993.2136
9-23,images/9-23.jpg,9,23,,Uncommon,True,True,,733.524,0.9979,5277,733.48,1968.254,1928,2008,695,772,733.5,bright,True,,1976.9652,2009.3589,1993.1621
9-230,images/9-230.jpg,9,230,,Enchanted,False,True,,733.844,0.9919,6810,733.805,1966.258,1917,2015,690,778,734.0,bright,True,,1977.0694,2009.3008,1993.1851
9-231,images/9-231.jpg,9,231,,Enchanted,False,True,,733.586,0.9927,6713,733.634,1966.212,1918,2015,690,778,734.0,bright,True,,1976.9901,2009.3604,1993.1753
9-232,images/9-232.jpg,9,232,,Enchanted,False,False,no-symmetry-peak,,0.6506,10061,752.723,1958.864,1916,2016,664,895,779.5,bright,True,,1977.1448,2009.3788,1993.2618
9-233,images/9-233.jpg,9,233,,Enchanted,False,True,,733.5,0.9756,6546,733.373,1965.697,1917,2014,690,777,733.5,bright,True,,1977.1742,2009.293,1993.2336
9-234,images/9-234.jpg,9,234,,Enchanted,False,True,,733.58,0.9791,33450,735.238,1984.675,1917,2031,554,913,733.5,dark,True,,1977.4042,2009.2984,1993.3513
9-235,images/9-235.jpg,9,235,,Enchanted,False,True,,733.909,0.9908,6838,733.941,1966.247,1917,2015,690,782,736.0,bright,True,,1976.9019,2009.2958,1993.0988
9-236,images/9-236.jpg,9,236,,Enchanted,False,True,,733.601,0.987,6744,733.608,1966.26,1917,2015,690,778,734.0,bright,True,,1977.0922,2009.3159,1993.204
9-237,images/9-237.jpg,9,237,,Enchanted,False,True,,736.727,0.827,17335,744.818,1935.029,1862,2019,635,883,759.0,bright,True,,1976.8579,2009.3304,1993.0942
9-238,images/9-238.jpg,9,238,,Enchanted,False,True,,733.857,0.938,7146,736.914,1964.963,1917,2015,690,830,760.0,bright,True,,1977.0989,2009.3049,1993.2019
9-239,images/9-239.jpg,9,239,,Enchanted,False,True,,733.434,0.9671,6330,732.952,1965.621,1918,2014,691,777,734.0,bright,True,,1976.9998,2009.3263,1993.163
9-24,images/9-24.jpg,9,24,,Legendary,True,True,,733.477,0.9952,6660,733.559,1970.26,1920,2012,683,783,733.0,bright,True,,1977.0956,2009.3019,1993.1988
9-240,images/9-240.jpg,9,240,,Enchanted,False,True,,734.75,0.927,23225,738.707,1918.691,1856,2016,622,853,737.5,bright,True,,1977.0835,2009.2456,1993.1645
9-241,images/9-241.jpg,9,241,,Iconic,False,True,,733.519,0.9528,49491,738.13,1962.409,1868,2031,554,913,733.5,dark,False,text-height-28.8,,,
9-242,images/9-242.jpg,9,242,,Iconic,False,True,,761.917,0.4339,10450,752.407,1982.809,1920,2031,630,913,771.5,dark,False,text-height-28.9,,,
9-25,images/9-25.jpg,9,25,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8156,2009.3571,1993.0863
9-26,images/9-26.jpg,9,26,,Legendary,True,True,,733.473,0.995,6661,733.559,1970.252,1920,2012,683,783,733.0,bright,True,,1977.0372,2009.3665,1993.2018
9-27,images/9-27.jpg,9,27,,Common,True,True,,733.562,0.9851,4491,733.631,1968.126,1930,2005,696,771,733.5,bright,True,,1976.7923,2009.3278,1993.0601
9-28,images/9-28.jpg,9,28,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9576,2009.3568,1993.1572
9-29,images/9-29.jpg,9,29,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9661,2009.3418,1993.1539
9-3,images/9-3.jpg,9,3,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.9007,2009.2877,1993.0942
9-3-P3,images/9-3-P3.jpg,9,3,P3,Special,True,True,,733.25,0.9527,7108,733.324,1967.613,1921,2014,687,779,733.0,bright,True,,1976.8818,2008.8983,1992.89
9-30,images/9-30.jpg,9,30,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9421,2009.2508,1993.0965
9-31,images/9-31.jpg,9,31,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8951,2009.3032,1993.0991
9-32,images/9-32.jpg,9,32,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9634,2009.359,1993.1612
9-33,images/9-33.jpg,9,33,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9495,2009.2513,1993.1004
9-34,images/9-34.jpg,9,34,,Common,True,False,no-component,,,,,,,,,,,,False,text-clipped,,,
9-35,images/9-35.jpg,9,35,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8083,2009.2391,1993.0237
9-36,images/9-36.jpg,9,36,,Rare,True,True,,733.616,0.9925,4129,733.737,1980.13,1929,2007,686,782,734.0,bright,True,,1976.999,2009.2579,1993.1284
9-37,images/9-37.jpg,9,37,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.7926,2009.2056,1992.9991
9-38,images/9-38.jpg,9,38,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9735,2009.2281,1993.1008
9-39,images/9-39.jpg,9,39,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9701,2009.2059,1993.088
9-39-P3,images/9-39-P3.jpg,9,39,P3,Special,True,True,,733.599,0.9486,3909,734.118,1975.953,1920,2016,699,768,733.5,bright,True,,1976.9327,2008.7877,1992.8602
9-4,images/9-4.jpg,9,4,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.2499,2009.1366,1993.1932
9-4-P3,images/9-4-P3.jpg,9,4,P3,Special,True,True,,733.643,0.952,7109,733.697,1967.727,1921,2014,688,779,733.5,bright,True,,1976.8835,2008.8948,1992.8891
9-40,images/9-40.jpg,9,40,,Super Rare,True,True,,733.517,0.9989,63289,733.698,1943.593,1856,2031,554,913,733.5,bright,True,,1977.1545,2009.1488,1993.1516
9-40-P3,images/9-40-P3.jpg,9,40,P3,Special,True,True,,733.612,0.9426,4097,734.221,1976.646,1920,2017,698,769,733.5,bright,True,,1976.8735,2009.0202,1992.9469
9-41,images/9-41.jpg,9,41,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1832,2009.1544,1993.1688
9-42,images/9-42.jpg,9,42,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.0865,2009.3032,1993.1949
9-43,images/9-43.jpg,9,43,,Legendary,True,True,,733.473,0.995,6661,733.559,1970.252,1920,2012,683,783,733.0,bright,True,,1977.1066,2009.1708,1993.1387
9-44,images/9-44.jpg,9,44,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.5644,2009.0176,1993.291
9-45,images/9-45.jpg,9,45,,Legendary,True,True,,733.477,0.9952,6660,733.559,1970.26,1920,2012,683,783,733.0,bright,True,,1976.8952,2009.1644,1993.0298
9-46,images/9-46.jpg,9,46,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.38,2009.1375,1993.2587
9-47,images/9-47.jpg,9,47,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8459,2009.1593,1993.0026
9-48,images/9-48.jpg,9,48,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1866,2009.1245,1993.1556
9-49,images/9-49.jpg,9,49,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0974,2009.1475,1993.1224
9-5,images/9-5.jpg,9,5,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.7579,2009.279,1993.0184
9-5-C2,images/9-5-C2.jpg,9,5,C2,Special,False,False,no-symmetry-peak,,0.843,27624,697.919,1978.592,1917,2031,554,882,718.0,dark,True,,1976.7746,2009.2216,1992.9981
9-5-P3,images/9-5-P3.jpg,9,5,P3,Special,False,True,,734.0,0.9018,7415,733.813,1968.191,1917,2016,688,781,734.5,bright,True,,1976.7214,2008.9529,1992.8371
9-50,images/9-50.jpg,9,50,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8081,2009.2372,1993.0227
9-51,images/9-51.jpg,9,51,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7682,2009.2772,1993.0227
9-52,images/9-52.jpg,9,52,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8126,2009.3579,1993.0852
9-53,images/9-53.jpg,9,53,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8115,2009.2373,1993.0244
9-54,images/9-54.jpg,9,54,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.8965,2009.1652,1993.0308
9-55,images/9-55.jpg,9,55,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.7104,2009.2255,1992.968
9-56,images/9-56.jpg,9,56,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8427,2009.2487,1993.0457
9-57,images/9-57.jpg,9,57,,Uncommon,True,True,,733.511,0.9987,5277,733.48,1968.19,1928,2008,695,772,733.5,bright,True,,1976.6972,2009.1945,1992.9459
9-58,images/9-58.jpg,9,58,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8263,2009.2253,1993.0258
9-59,images/9-59.jpg,9,59,,Uncommon,True,True,,733.524,0.9979,5277,733.48,1968.254,1928,2008,695,772,733.5,bright,True,,1976.8128,2009.2099,1993.0114
9-6,images/9-6.jpg,9,6,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0469,2009.2623,1993.1546
9-60,images/9-60.jpg,9,60,,Rare,True,True,,733.612,0.993,4129,733.75,1980.147,1929,2007,686,782,734.0,bright,True,,1977.0355,2009.2333,1993.1344
9-61,images/9-61.jpg,9,61,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0036,2009.2712,1993.1374
9-62,images/9-62.jpg,9,62,,Uncommon,True,True,,733.511,0.9987,5277,733.48,1968.19,1928,2008,695,772,733.5,bright,True,,1977.0396,2009.3645,1993.2021
9-63,images/9-63.jpg,9,63,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.005,2009.26,1993.1325
9-64,images/9-64.jpg,9,64,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.3889,2009.1363,1993.2626
9-65,images/9-65.jpg,9,65,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.838,2009.2561,1993.047
9-66,images/9-66.jpg,9,66,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.2076,2009.2417,1993.2247
